id;title;description;availability;product_type;google_product_category;condition;price;link;image_link;brand;sale_price;mpn
7616;"0.07 CC Albastru-Verde, B Green Extensii gene colorate, cutie cu 8 linii, Orzelowska";"MIX 7-13 mm:(1x7,1x8,1x9,1x10,1x11,2x12,1x13)• Fabricat din fibră moale coreeană de înaltă calitate și de lungă durată • Moi, ușoare și cu aspect natural • Fara reziduuri de lipici pe gene • Ondulare stabilă: Genele sunt durabile si isi pastreaza curbura in timp • Vârfuri drepte • Suport din hartie usor de îndepărtat si de lipit pe paleta • Fără formaldehidă, fără latex";2174;"Shop>FALSE EYELASHES →>Color Lashes →>Color one to one 1:1";469;new;"29.90 RON";https://pinklashes.ro/en/color-one-to-one-11/cc-007-b-green-eyelash-extensions-tray-with-8-lines-orzelowska-color.html;https://https://pinklashes.ro/32762-large_default/cc-007-b-green-eyelash-extensions-tray-with-8-lines-orzelowska-color.jpg;"Pink Lashes";"29.90 RON";45369
7617;"Curbura B 0.03 - Super soft si elastic, 20 linii, Extensii gene Yassine cu logo Orzelowska, marimile scurte";"MIX STANDARD (6mm-10mm): 3x6, 3x7, 4x8, 5x9, 5x10 Puteti alege marimi si de la Curbura B - Extensii gene Yassine 0.07, 0.10
Aceste gene sunt din gama Yassine, dar au logo vechi: Orzelowska";181;"Shop>FALSE EYELASHES →>Brands Filter →>Yassine>Curl B (looks like other brands C)";469;new;"13.15 RON";https://pinklashes.ro/en/yassine/curl-b-003-eyelash-extension-orzelowska-yassine.html;https://https://pinklashes.ro/32764-large_default/curl-b-003-eyelash-extension-orzelowska-yassine.jpg;Yassine;"13.15 RON";87954
7619;"Penseta dreapta JA 90, pentru extensii gene, model cu genute";"• Lungime 12 cm • Deschidere 7 mm • Lungime varf 10 mm";63;Shop>Tweezers>Straight;469;new;"50.00 RON";https://pinklashes.ro/en/tweezers/tweezer-ja-90-pink-with-eyelashes-straight-for-separation.html;https://https://pinklashes.ro/32790-large_default/tweezer-ja-90-pink-with-eyelashes-straight-for-separation.jpg;00456;"50.00 RON";00456
7620;"Penseta profesionala PinkLashes, pentru sprancene, cu varf ascutit inclinat";"Indispensbilă, atât în saloanele cosmetice cât și pentru retusuri realizate acasa. • Varf precis • Design oblic • Multifunctionala • Foarte eficientă • Smulge firul de par din rădăcina • Protejează rănirea pielii";87;"Shop>All products";469;new;"30.00 RON";https://pinklashes.ro/en/tweezers/pinklashes-professional-tweezers-for-eyebrows-with-a-sharp-angled-tip.html;https://https://pinklashes.ro/32794-large_default/pinklashes-professional-tweezers-for-eyebrows-with-a-sharp-angled-tip.jpg;51328;"30.00 RON";51328
7621;"Mostre extensii gene gata facute - 12 linii";"Daca nu ai incercat pana acum genele gata facute, este momentul sa le incerci! Din experienta noastra, foarte multi tehnicieni au schimbat total modul de aplicare, au reusit sa castige mult timp pentru ca au crescut viteza de lucru cu ajutorul acestor gene. Efectiv acestea iti schimba viata! Iti usureaza munca! Asa ca am pregatit pentru tine aceasta cutiuta de 12 linii, pe care o cream manual, ce contine toate genele noastre gata facute ( cate o linie din fiecare) pentru ca tu sa le poti testa si sa vezi ce ti se potriveste!";40;"Shop>FALSE EYELASHES →>Strip Lashes for practicing";469;new;"50.00 RON";https://pinklashes.ro/en/eyelashes-easy-fan-pre-made/samples-pre-made-eyelash-extensions-12-lines.html;https://https://pinklashes.ro/34347-large_default/samples-pre-made-eyelash-extensions-12-lines.jpg;75916;"50.00 RON";75916
7625;"Card fidelitate personalizat – pentru clientele tale – set 10 buc";"Introducem cardurile de fidelitate personalizabile pentru tehnicienii de gene!
Aceste carduri sunt concepute pentru a ajuta tehnicienii de gene să își fidelizeze clienții și să le ofere un motiv în plus pentru a reveni pentru mai multe sedințe!";0;"Shop>Accessories>Others Accessories";469;new;"10.00 RON";https://pinklashes.ro/en/others-accessories/personalized-loyalty-card-for-your-customers-set-of-10-pieces.html;https://https://pinklashes.ro/33075-large_default/personalized-loyalty-card-for-your-customers-set-of-10-pieces.jpg;59973;"10.00 RON";59973
7627;"Gene Pre-made V Auto Fan, super usor volum";"Colecția noastră s-a îmbogățit cu extensii de gene speciale! - V-Lash V-LashVIDEO HERE
• Volum ușor de la 2D până la 10D• Sunt foarte ușoare, nu provoacă greutate la geana naturală.• Sunt mult mai multe gene într-o cutie, față de genele clasice, o cutie poate ajunge până la 6-7 cliente, depinde ce volum faceți cu ele.";2028;"Shop>FALSE EYELASHES →>Eyelashes Easy Fan - Pre made→>2D-8D Pre made>6D";469;new;"40.00 RON";https://pinklashes.ro/en/eyelashes-easy-fan-pre-made/pre-made-v-auto-fan-easy-volume-flat-base.html;https://https://pinklashes.ro/34135-large_default/pre-made-v-auto-fan-easy-volume-flat-base.jpg;"Pink Lashes";"40.00 RON";72667
7630;"Lichidare de stoc Adeziv gene BioThin - Medical, AntiAlergic, Gel, 5ml";;0;"Shop>Glues & Liquids>Adhesives";469;new;"120.00 RON";https://pinklashes.ro/en/adhesives/stock-clearance-biothin-medical-adhesive-anti-allergic-5ml.html;https://https://pinklashes.ro/33934-large_default/stock-clearance-biothin-medical-adhesive-anti-allergic-5ml.jpg;36311;"45.00 RON";36311
7631;"Catalog Pink Lashes - Cel mai mare distribuitor de extensii de gene din Europa";"Descoperă lumea uimitoare a extensiilor de gene și transformă-ți look-ul astăzi.
Cumpără acum primul catalog PinkLashes de extensii de gene de înaltă calitate!
• 24 de pagini / format A5";59;"Cross-selling - up sell";469;new;"5.00 RON";https://pinklashes.ro/en/cross-selling-up-sell/pink-lashes-catalog-the-biggest-distributor-in-europe.html;https://https://pinklashes.ro/34356-large_default/pink-lashes-catalog-the-biggest-distributor-in-europe.jpg;67354;"5.00 RON";67354
7632;"Mască din silicon pentru practică, cu suport pentru adeziv";"Manechinnul pentru practică este fabricat din silicon moale de înaltă calitate, durabil, ușor de curățat și prietenos cu mediul înconjurător.";292;"Shop>All products";469;new;"61.00 RON";https://pinklashes.ro/en/kits-sets/silicone-practice-training-mask-head-with-adhesive-stand.html;https://https://pinklashes.ro/32836-large_default/silicone-practice-training-mask-head-with-adhesive-stand.jpg;13588;"61.00 RON";13588
7633;"Adezivi Summer Glue, 5ml";"adeziv intorce pe stoc in luna Junie, totus poti folosi în vara adezivi Winter: Begginer si Standard, vara folosim adezivi cu uscare mai lenta, deci ele sa potrivesc și vara. Abonați va la notificare (mai jos) va notificam prin email când întorcea pe stock";0;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"64.00 RON";https://pinklashes.ro/en/adhesives/summer-glues-5ml.html;https://https://pinklashes.ro/34154-large_default/summer-glues-5ml.jpg;"Pink Lashes";"64.00 RON";35154
7637;"Recipient pentru ser, cu duza flexibila, sticluta Roz";"Capacitate: 250 ml Design cu duză flexibilă, ușor de irigat direct Portabil și reutilizabil";168;"Shop>Accessories>Others Accessories";469;new;"20.00 RON";https://pinklashes.ro/en/others-accessories/recipient-for-serum-with-flexible-nozzle-pink-bottle.html;https://https://pinklashes.ro/32857-large_default/recipient-for-serum-with-flexible-nozzle-pink-bottle.jpg;79476;"20.00 RON";79476
7638;"Recipient pastrare adeziv, extensii gene";"Gata cu risipa de adezivi! Tine umezeala si razele soarelui departe de adezivii tai.";0;"Shop>Glues & Liquids>Adhesives";469;new;"24.90 RON";https://pinklashes.ro/en/glues-liquids-/adhesive-storage-container-black.html;https://https://pinklashes.ro/32864-large_default/adhesive-storage-container-black.jpg;88789;"24.90 RON";88789
7639;"Gene banda pentru practica pe manechin";"5 perechi de extensii de gene de tip banda, iti stau acum la dispozitie pentru ca tu sa poti exersa pe capul de manechin cat doresti.";258;"Shop>FALSE EYELASHES →>Strip Lashes for practicing";469;new;"11.50 RON";https://pinklashes.ro/en/kits-sets/stripe-lashes-for-practice-on-mannequin.html;https://https://pinklashes.ro/32867-large_default/stripe-lashes-for-practice-on-mannequin.jpg;04924;"11.50 RON";04924
7640;"Piatra Jad pentru adeziv extensii gene, 5 cm";"Piatra Jad este accesoriul ideal care va preveni uscarea adezivului si il va mentine mai performant. 
Piatra Jad se mentine rece, de aceea bila de lipici aplicata pe piatra se va usca mai greu, iar tu vei putea aplica extensiile de gene in ritmul pe care ti-l doresti.";127;"Shop>Accessories>Glue & Lash Holders";469;new;"5.99 RON";https://pinklashes.ro/en/glue-lash-holders/jade-stone-for-eyelash-extension-adhesive-5cm.html;https://https://pinklashes.ro/32869-large_default/jade-stone-for-eyelash-extension-adhesive-5cm.jpg;10738;"5.99 RON";10738
7641;"Pensula pentru curatarea extensiilor de gene- Glitter, diverse culori";"Pensula de curatare a genelor este un instrument cheie pentru mentinerea genelor curate. Porii moi, flexibili si forma plana a acestei perii de curatare permit o miscare optima si blanda intre extensiile genelor pentru cea mai profunda curatare , iar acest lucru ofera cea mai mare longevitate genelor pe care le aplici.";173;"Shop>Accessories>Brushes & Applicators";469;new;"8.90 RON";https://pinklashes.ro/en/brushes-applicators/prefessional-eyelash-cleaning-brush-glitter-type.html;https://https://pinklashes.ro/33833-large_default/prefessional-eyelash-cleaning-brush-glitter-type.jpg;27329;"8.90 RON";27329
7642;"Pensula pentru curatarea extensiilor de gene - model cu gene, diverse culori";"Pensula de curatare a genelor este un instrument cheie pentru mentinerea genelor curate. Porii moi, flexibili si forma plana a acestei perii de curatare permit o miscare optima si blanda intre extensiile genelor pentru cea mai profunda curatare , iar acest lucru ofera cea mai mare longevitate genelor pe care le aplici.";460;"Shop>Accessories>Brushes & Applicators";469;new;"8.90 RON";https://pinklashes.ro/en/brushes-applicators/professional-eyelash-cleaning-brush-gentle-cleansing.html;https://https://pinklashes.ro/33828-large_default/professional-eyelash-cleaning-brush-gentle-cleansing.jpg;17573;"8.90 RON";17573
7643;"0.07 CC Premium Blossom, extensii gene easy fan, negru intens, 16 linii";"16 LINII CURL D:



MIX 10-13 (4X10,4X11,4X12,4X13)


MIX 8-15 (1X8,1X9,2X10,2X11,3X12,3X13,2X14,2X15)


MIX 8-12 (2X8,2X9,4X10,4X11,4X12)


MIX 11-14 (4X11,4X12,4X13,4X14)




6 LINII:
MIX 9-14 (1X9,1X10,1X11,1X12,1X13,1X14)";194;"Shop>FALSE EYELASHES →>Brands Filter →>Blossom Black>Curl CC";469;new;"55.00 RON";https://pinklashes.ro/en/black-easy-fan-blossom/007-cc-premium-blossom-easy-fan-eyelash-extensions-intense-black-16-lines.html;https://https://pinklashes.ro/32907-large_default/007-cc-premium-blossom-easy-fan-eyelash-extensions-intense-black-16-lines.jpg;"Blossom easy Volume Flower";"13.50 RON";50787
7646;"CREMĂ REMOVER CU MIROS DE CĂPȘUNI - EDIȚIE LIMITATĂ de VARĂ";"Nu ustura si nu irita pielea.
Manufacture Date: 10.04.2023
Validity: 24 months
Valabilitate: 6 luni de la deschidere
Cantitate: 15 ml.";128;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"42.90 RON";https://pinklashes.ro/en/liquids-removers/strawberry-scented-remover-cream-summer-limited-edition.html;https://https://pinklashes.ro/33045-large_default/strawberry-scented-remover-cream-summer-limited-edition.jpg;90618;"42.90 RON";90618
7647;"SET SPUMĂ DE CURĂȚARE GENE, ÎN SĂCULEȚ DE CATIFEA CADOU";"Fă un cadou frumos clientelor tale și surprinde-le cu setul roz care conține:
• Spumă de curățare gene 100 ml (cu aloe vera sau banane)
• Pensulă glitter pentru curățare
• Săculeț de catifea
";89;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"35.00 RON";https://pinklashes.ro/en/strona-glowna/lash-cleansing-foam-set-in-velvet-gift-bag.html;https://https://pinklashes.ro/33050-large_default/lash-cleansing-foam-set-in-velvet-gift-bag.jpg;25196;"35.00 RON";25196
7648;"Extensii gene colorate Blossom, Albastru, 0.05, 16 linii";"Aceasta este o combinație foarte frumoasă. Puteți cumpăra doar o linie, 6 linii, 12 linii, cât doriți!.
Cum ne veți spune ce dimensiune de linie doriți?
Este simplu! 1) Vă vom suna, 2) sau puteți lăsa un mesaj într-un loc special în procesul de cumpărare sau dacă există un loc special în acest produs, 3) ne puteți scrie pe WhatsApp!
Cel mai mare plus al acestor gene este ca fiecare persoana, cu un simplu tras de pe banda spre ea, creaza un evantai chiar fara sa aiba curs de specialitate.Genele sunt lipite cu caldura la baza si acest lucru face sa nu se dezlipeasca atunci cand evantaiul este deja creat.";684;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"53.10 RON";https://pinklashes.ro/en/color-lashes-/eyelash-extension-blossom-blue-thickness-005-easy-fan-lashes-fast-volume-eyelash-extensions.html;https://https://pinklashes.ro/33056-large_default/eyelash-extension-blossom-blue-thickness-005-easy-fan-lashes-fast-volume-eyelash-extensions.jpg;iBeauty;"53.10 RON";61703
7650;"D 0.05 Extensii gene colorate Blossom, Mov,  Blossom, Purple,";"Aceasta este o combinație foarte frumoasă. Puteți cumpăra doar o linie, 6 linii, 12 linii, cât doriți!.
Cum ne veți spune ce dimensiune de linie doriți?
Este simplu! 1) Vă vom suna, 2) sau puteți lăsa un mesaj într-un loc special în procesul de cumpărare sau dacă există un loc special în acest produs, 3) ne puteți scrie pe WhatsApp!
Cel mai mare plus al acestor gene este ca fiecare persoana, cu un simplu tras de pe banda spre ea, creaza un evantai chiar fara sa aiba curs de specialitate.Genele sunt lipite cu caldura la baza si acest lucru face sa nu se dezlipeasca atunci cand evantaiul este deja creat.";10038;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"53.10 RON";https://pinklashes.ro/en/color-pre-made-flower/d-005-blossom-purple-easy-fan-lashes-fast-volume-eyelash-extensions.html;https://https://pinklashes.ro/33066-large_default/d-005-blossom-purple-easy-fan-lashes-fast-volume-eyelash-extensions.jpg;"Blossom easy Volume Flower";"4.31 RON";21394
7653;"Penseta 19 pentru 1D - 3D si Blossom, gene gata facute, roz cu genute";"• Lungime 13 cm • Deschidere 6 mm • Lungime varf 10 mm";13;"Shop>All products";469;new;"29.90 RON";https://pinklashes.ro/en/tweezers/tweezer-19-for-1-3-d-and-blossom-eyelashes.html;https://https://pinklashes.ro/33084-large_default/tweezer-19-for-1-3-d-and-blossom-eyelashes.jpg;81963;"29.90 RON";81963
7654;"Penseta N-07 cu Prindere precisa Nagaraku, pentru extensii gene";"Penseta Nagaraku• Lungime varf 7 mm";18;"Shop>All products";469;new;"50.00 RON";https://pinklashes.ro/en/tweezers/nagaraku-n-07-precise-catch-tweezer-for-eyelash-extensions.html;https://https://pinklashes.ro/33090-large_default/nagaraku-n-07-precise-catch-tweezer-for-eyelash-extensions.jpg;21024;"50.00 RON";21024
7655;"Penseta N-06 cu Prindere precisa Nagaraku, pentru extensii gene";"Penseta Nagaraku• Lungime: 12 cm";16;"Shop>All products";469;new;"50.00 RON";https://pinklashes.ro/en/tweezers/nagaraku-n-06-precise-catch-tweezer-for-eyelash-extensions.html;https://https://pinklashes.ro/33122-large_default/nagaraku-n-06-precise-catch-tweezer-for-eyelash-extensions.jpg;19402;"50.00 RON";19402
7656;"Penseta N-04 Nagaraku, pentru extensii gene";"Penseta Nagaraku• Lungime 11.5 cm ";32;"Shop>All products";469;new;"30.00 RON";https://pinklashes.ro/en/tweezers/nagaraku-n-04-tweezer-for-eyelash-extensions.html;https://https://pinklashes.ro/33103-large_default/nagaraku-n-04-tweezer-for-eyelash-extensions.jpg;14551;"30.00 RON";14551
7657;"Penseta N-03-2 cu prindere precisa Nagaraku, pentru extensii gene";"Penseta Nagaraku• Lungime: 13 cm";30;"Shop>All products";469;new;"50.00 RON";https://pinklashes.ro/en/tweezers/nagaraku-n-03-2-precise-catch-tweezer-for-eyelash-extensions.html;https://https://pinklashes.ro/33120-large_default/nagaraku-n-03-2-precise-catch-tweezer-for-eyelash-extensions.jpg;69279;"50.00 RON";69279
7658;"Penseta dreapta N-02-2 Nagaraku, pentru extensii gene";"Penseta Nagaraku• Lungime: 12.5 cm";0;Shop>Tweezers>Straight;469;new;"30.00 RON";https://pinklashes.ro/en/tweezers/nagaraku-n-02-2-straight-tweezer-for-eyelash-extensions.html;https://https://pinklashes.ro/33128-large_default/nagaraku-n-02-2-straight-tweezer-for-eyelash-extensions.jpg;35420;"30.00 RON";35420
7659;"Penseta N-01 Nagaraku, pentru extensii gene";"Penseta Nagaraku• Lungime 12.5 cm";11;"Shop>All products";469;new;"30.00 RON";https://pinklashes.ro/en/tweezers/nagaraku-n-01-tweezer-for-eyelash-extensions.html;https://https://pinklashes.ro/33141-large_default/nagaraku-n-01-tweezer-for-eyelash-extensions.jpg;28001;"30.00 RON";28001
7660;"Penseta M-01 Nagaraku, pentru extensii gene";"Penseta Nagaraku• Lungime 11.5 cm";0;"Shop>All products";469;new;"40.00 RON";https://pinklashes.ro/en/tweezers/nagaraku-m-01-tweezer-for-eyelash-extensions.html;https://https://pinklashes.ro/33145-large_default/nagaraku-m-01-tweezer-for-eyelash-extensions.jpg;14908;"40.00 RON";14908
7661;"Suport mic floare pentru adeziv cu separator, set 10 buc";;118;"Shop>Accessories>Glue & Lash Holders";469;new;"5.00 RON";https://pinklashes.ro/en/strona-glowna/holder-for-the-palette-model-with-teeth-for-adhesive-10-pcs.html;https://https://pinklashes.ro/33148-large_default/holder-for-the-palette-model-with-teeth-for-adhesive-10-pcs.jpg;91568;"5.00 RON";91568
